mn_start_normal,mn_cap_normal,mn_start_trend,mn_cap_trend,enable_scoring,only_body_cross,close_above_hl_threshold,close_above_low_threshold,close_above_recover_low_threshold,low_above_hl_threshold,hl_extend_bar_cross_threshold,close_above_hl_search_range,close_above_hl_bar_count,trap_recover_window_threshold,signal_window,stop_loss_pt,first_gain_ca_multiplier,Total Pnl%,Fit Score,Trade Count,Scale,Sharpe Ratio
15,40,4,20,TRUE,TRUE,0.25,1.5,1,0.5,6,4,3,8,2,1,2,537.59,4.03,66,1.297,0.127
15,40,4,20,FALSE,TRUE,0.25,1.25,1,0.5,6,6,3,7,2,1,2,1036.57,4.03,70,3,0.544
15,40,4,20,FALSE,TRUE,0.25,1.25,1,0.5,6,6,3,8,2,1,2,1036.57,4.03,70,3,0.544
15,40,4,30,TRUE,TRUE,0.25,1.25,1,0.5,6,4,3,6,2,1,2,536.44,4.03,65,1.297,0.122
15,40,4,30,TRUE,TRUE,0.25,1.25,1.25,0.5,6,7,3,6,2,1,2,558.07,4.03,69,1.297,0.159
15,40,4,30,TRUE,TRUE,0.25,1.25,1.5,0.5,6,4,3,7,2,1,2,533.8,4.03,65,1.297,0.12
15,40,4,30,TRUE,TRUE,0.25,1.25,1.5,0.5,6,4,3,8,2,1,2,533.8,4.03,65,1.297,0.12
15,40,4,30,TRUE,TRUE,0.25,1.5,1.5,0.5,6,5,3,6,2,1,2,527.62,4.03,63,1.297,0.112
15,40,4,30,FALSE,TRUE,0.25,1.5,1,0.5,6,5,3,6,2,1,2,1006.43,4.03,64,3,0.524
15,20,5,20,FALSE,TRUE,0.25,1.25,1.25,0.5,6,6,3,5,2,1,2,969.78,4.03,60,3,0.485
15,20,5,20,FALSE,TRUE,0.25,1.5,1.5,0.5,6,4,3,6,2,1,2,974.47,4.03,57,3,0.49
15,20,5,30,TRUE,TRUE,0.25,1.5,1.5,0.5,6,6,3,6,2,1,2,514.6,4.03,59,1.297,0.086
15,20,5,30,FALSE,TRUE,0.25,1.25,1.25,0.5,6,6,3,5,2,1,2,969.78,4.03,60,3,0.485
15,20,5,30,FALSE,TRUE,0.25,1.5,1.5,0.5,6,4,3,6,2,1,2,974.47,4.03,57,3,0.49
15,30,5,20,TRUE,TRUE,0.25,1.25,1.25,0.5,6,7,3,6,2,1,2,566.86,4.03,66,1.297,0.162
15,30,5,20,FALSE,TRUE,0.25,1.25,1.25,0.5,6,6,3,5,2,1,2,969.78,4.03,60,3,0.485
15,30,5,20,FALSE,TRUE,0.25,1.5,1.5,0.5,6,4,3,6,2,1,2,974.47,4.03,57,3,0.49
15,30,5,30,TRUE,TRUE,0.25,1.5,1,0.5,6,6,3,7,2,1,2,545.34,4.03,62,1.297,0.129
15,30,5,30,TRUE,TRUE,0.25,1.5,1,0.5,6,6,3,8,2,1,2,545.34,4.03,62,1.297,0.129
15,30,5,30,TRUE,TRUE,0.25,1.5,1.25,0.5,6,4,3,6,2,1,2,536.41,4.03,58,1.297,0.112
15,30,5,30,FALSE,TRUE,0.25,1.25,1.25,0.5,6,6,3,5,2,1,2,969.78,4.03,60,3,0.485
15,30,5,30,FALSE,TRUE,0.25,1.5,1.5,0.5,6,4,3,6,2,1,2,974.47,4.03,57,3,0.49
15,40,5,20,TRUE,TRUE,0.25,1.25,1.25,0.5,6,4,3,6,2,1,2,537.81,4.03,60,1.297,0.114
15,40,5,20,FALSE,TRUE,0.25,1.25,1,0.5,6,6,3,7,2,1,2,1006.49,4.03,64,3,0.507
15,40,5,20,FALSE,TRUE,0.25,1.25,1,0.5,6,6,3,8,2,1,2,1006.49,4.03,64,3,0.507
15,40,5,20,FALSE,TRUE,0.25,1.25,1.5,0.5,6,7,3,6,2,1,2,1050.77,4.03,64,3,0.527
15,40,5,20,FALSE,TRUE,0.25,1.5,1,0.5,6,6,3,6,2,1,2,986.83,4.03,60,3,0.495
15,40,5,30,TRUE,TRUE,0.25,1.25,1.25,0.5,6,5,3,6,2,1,2,542.24,4.03,61,1.297,0.124
15,40,5,30,TRUE,TRUE,0.25,1.25,1.5,0.5,6,6,3,7,2,1,2,545.33,4.03,62,1.297,0.13
15,40,5,30,TRUE,TRUE,0.25,1.25,1.5,0.5,6,6,3,8,2,1,2,545.33,4.03,62,1.297,0.13
15,40,5,30,TRUE,TRUE,0.25,1.5,1,0.5,6,4,3,6,2,1,2,536.31,4.03,58,1.297,0.111
15,40,5,30,FALSE,TRUE,0.25,1.25,1,0.5,6,6,3,7,2,1,2,1006.49,4.03,64,3,0.507
15,40,5,30,FALSE,TRUE,0.25,1.25,1,0.5,6,6,3,8,2,1,2,1006.49,4.03,64,3,0.507
15,40,5,30,FALSE,TRUE,0.25,1.25,1.5,0.5,6,7,3,6,2,1,2,1050.77,4.03,64,3,0.527
15,40,5,30,FALSE,TRUE,0.25,1.5,1,0.5,6,6,3,6,2,1,2,986.83,4.03,60,3,0.495
15,20,6,20,FALSE,TRUE,0.25,1.5,1.5,0.5,6,7,3,7,2,1,2,815.06,4.03,49,3,0.393
15,20,6,20,FALSE,TRUE,0.25,1.5,1.5,0.5,6,7,3,8,2,1,2,815.06,4.03,49,3,0.393
15,20,6,30,FALSE,TRUE,0.25,1.5,1.5,0.5,6,7,3,7,2,1,2,815.06,4.03,49,3,0.393
15,20,6,30,FALSE,TRUE,0.25,1.5,1.5,0.5,6,7,3,8,2,1,2,815.06,4.03,49,3,0.393
15,30,6,20,FALSE,TRUE,0.25,1.5,1.5,0.5,6,7,3,7,2,1,2,815.06,4.03,49,3,0.393
15,30,6,20,FALSE,TRUE,0.25,1.5,1.5,0.5,6,7,3,8,2,1,2,815.06,4.03,49,3,0.393
15,30,6,30,TRUE,TRUE,0.25,1.25,1.25,0.5,6,4,3,6,2,1,2,451.15,4.03,46,1.297,-0.039
15,30,6,30,TRUE,TRUE,0.25,1.25,1.5,0.5,6,4,3,6,2,1,2,451.15,4.03,46,1.297,-0.039
15,30,6,30,FALSE,TRUE,0.25,1.5,1.5,0.5,6,7,3,7,2,1,2,815.06,4.03,49,3,0.393
15,30,6,30,FALSE,TRUE,0.25,1.5,1.5,0.5,6,7,3,8,2,1,2,815.06,4.03,49,3,0.393
15,40,6,20,TRUE,TRUE,0.25,1.25,1,0.5,6,7,3,7,2,1,2,457.94,4.03,51,1.297,-0.023
15,40,6,20,TRUE,TRUE,0.25,1.25,1,0.5,6,7,3,8,2,1,2,457.94,4.03,51,1.297,-0.023
15,40,6,20,FALSE,TRUE,0.25,1.5,1.5,0.5,6,7,3,7,2,1,2,815.06,4.03,49,3,0.393
15,40,6,20,FALSE,TRUE,0.25,1.5,1.5,0.5,6,7,3,8,2,1,2,815.06,4.03,49,3,0.393
15,40,6,30,FALSE,TRUE,0.25,1.5,1.5,0.5,6,7,3,7,2,1,2,815.06,4.03,49,3,0.393
15,40,6,30,FALSE,TRUE,0.25,1.5,1.5,0.5,6,7,3,8,2,1,2,815.06,4.03,49,3,0.393
10,20,4,20,FALSE,TRUE,0.25,1.5,1,0.5,6,4,3,7,2,1,2,1065.73,4.02,68,3,0.563
10,20,4,20,FALSE,TRUE,0.25,1.5,1,0.5,6,4,3,8,2,1,2,1065.73,4.02,68,3,0.563
10,20,4,20,FALSE,TRUE,0.25,1.5,1,0.5,6,6,3,6,2,1,2,1012.76,4.02,67,3,0.536
10,20,4,20,FALSE,TRUE,0.25,1.5,1.5,0.5,6,4,3,7,2,1,2,1055.81,4.02,67,3,0.56
10,20,4,20,FALSE,TRUE,0.25,1.5,1.5,0.5,6,4,3,8,2,1,2,1055.81,4.02,67,3,0.56
10,20,4,20,FALSE,TRUE,0.25,1.5,1.5,0.5,6,5,3,6,2,1,2,996.64,4.02,65,3,0.527
10,20,4,30,FALSE,TRUE,0.25,1.25,1.5,0.5,6,5,3,7,2,1,2,1059.22,4.02,68,3,0.562
10,20,4,30,FALSE,TRUE,0.25,1.25,1.5,0.5,6,5,3,8,2,1,2,1059.22,4.02,68,3,0.562
10,20,4,30,FALSE,TRUE,0.25,1.25,1.5,0.5,6,6,3,7,2,1,2,1059.22,4.02,68,3,0.562
10,20,4,30,FALSE,TRUE,0.25,1.25,1.5,0.5,6,6,3,8,2,1,2,1059.22,4.02,68,3,0.562
10,30,4,20,FALSE,TRUE,0.25,1.5,1,0.5,6,4,3,7,2,1,2,1065.73,4.02,68,3,0.563
10,30,4,20,FALSE,TRUE,0.25,1.5,1,0.5,6,4,3,8,2,1,2,1065.73,4.02,68,3,0.563
10,30,4,20,FALSE,TRUE,0.25,1.5,1,0.5,6,6,3,6,2,1,2,1012.76,4.02,67,3,0.536
10,30,4,20,FALSE,TRUE,0.25,1.5,1.5,0.5,6,4,3,7,2,1,2,1055.81,4.02,67,3,0.56
10,30,4,20,FALSE,TRUE,0.25,1.5,1.5,0.5,6,4,3,8,2,1,2,1055.81,4.02,67,3,0.56
10,30,4,20,FALSE,TRUE,0.25,1.5,1.5,0.5,6,5,3,6,2,1,2,996.64,4.02,65,3,0.527
10,30,4,30,TRUE,TRUE,0.25,1,1,0.5,6,4,3,7,2,1,2,583.43,4.02,72,1.497,0.198
10,30,4,30,TRUE,TRUE,0.25,1,1,0.5,6,4,3,8,2,1,2,583.43,4.02,72,1.497,0.198
10,30,4,30,TRUE,TRUE,0.25,1,1.25,0.5,6,4,3,7,2,1,2,582.63,4.02,72,1.497,0.196
10,30,4,30,TRUE,TRUE,0.25,1,1.25,0.5,6,4,3,8,2,1,2,582.63,4.02,72,1.497,0.196
10,30,4,30,TRUE,TRUE,0.25,1,1.5,0.5,6,4,3,7,2,1,2,582.63,4.02,72,1.497,0.196
10,30,4,30,TRUE,TRUE,0.25,1,1.5,0.5,6,4,3,8,2,1,2,582.63,4.02,72,1.497,0.196
10,30,4,30,TRUE,TRUE,0.25,1.25,1.5,0.5,6,4,3,6,2,1,2,524.03,4.02,63,1.497,0.104
10,30,4,30,FALSE,TRUE,0.25,1.25,1.5,0.5,6,5,3,7,2,1,2,1059.22,4.02,68,3,0.562
10,30,4,30,FALSE,TRUE,0.25,1.25,1.5,0.5,6,5,3,8,2,1,2,1059.22,4.02,68,3,0.562
10,30,4,30,FALSE,TRUE,0.25,1.25,1.5,0.5,6,6,3,7,2,1,2,1059.22,4.02,68,3,0.562
10,30,4,30,FALSE,TRUE,0.25,1.25,1.5,0.5,6,6,3,8,2,1,2,1059.22,4.02,68,3,0.562
10,40,4,30,FALSE,TRUE,0.25,1.25,1.25,0.5,6,7,3,7,2,1,2,1120.67,4.02,72,3,0.583
10,40,4,30,FALSE,TRUE,0.25,1.25,1.25,0.5,6,7,3,8,2,1,2,1120.67,4.02,72,3,0.583
10,20,5,20,TRUE,TRUE,0.25,1.25,1,0.5,6,4,3,6,2,1,2,513.6,4.02,61,1.497,0.079
10,20,5,20,TRUE,TRUE,0.25,1.25,1.25,0.5,6,6,3,7,2,1,2,547.71,4.02,66,1.497,0.143
10,20,5,20,TRUE,TRUE,0.25,1.25,1.25,0.5,6,6,3,8,2,1,2,547.71,4.02,66,1.497,0.143
10,20,5,20,FALSE,TRUE,0.25,1,1,0.5,6,4,3,6,2,1,2,1018.87,4.02,63,3,0.512
10,20,5,30,FALSE,TRUE,0.25,1,1,0.5,6,4,3,6,2,1,2,1018.87,4.02,63,3,0.512
10,30,5,20,FALSE,TRUE,0.25,1,1,0.5,6,4,3,6,2,1,2,1018.87,4.02,63,3,0.512
10,30,5,30,TRUE,TRUE,0.25,1,1.25,0.5,6,4,3,6,2,1,2,558.8,4.02,64,1.497,0.146
10,30,5,30,TRUE,TRUE,0.25,1,1.5,0.5,6,4,3,6,2,1,2,558.8,4.02,64,1.497,0.146
10,30,5,30,FALSE,TRUE,0.25,1,1,0.5,6,4,3,6,2,1,2,1018.87,4.02,63,3,0.512
10,40,5,20,TRUE,TRUE,0.25,1.25,1.25,0.5,6,7,3,6,2,1,2,563.89,4.02,66,1.497,0.159
10,40,5,20,FALSE,TRUE,0.25,1.25,1.5,0.5,6,6,3,6,2,1,2,984.82,4.02,61,3,0.503
10,40,5,30,FALSE,TRUE,0.25,1.25,1.5,0.5,6,6,3,6,2,1,2,984.82,4.02,61,3,0.503
10,20,6,20,TRUE,TRUE,0.25,1,1.25,0.5,6,5,3,7,2,1,2,502.11,4.02,55,1.497,0.064
10,20,6,20,TRUE,TRUE,0.25,1,1.25,0.5,6,5,3,8,2,1,2,502.11,4.02,55,1.497,0.064
10,20,6,20,TRUE,TRUE,0.25,1,1.5,0.5,6,5,3,7,2,1,2,502.11,4.02,55,1.497,0.064
10,20,6,20,TRUE,TRUE,0.25,1,1.5,0.5,6,5,3,8,2,1,2,502.11,4.02,55,1.497,0.064
10,20,6,20,TRUE,TRUE,0.25,1.5,1.25,0.5,6,6,3,6,2,1,2,447.64,4.02,49,1.497,-0.042
10,20,6,20,FALSE,TRUE,0.25,1.5,1.25,0.5,6,6,3,5,2,1,2,746.16,4.02,47,3,0.344
10,20,6,30,TRUE,TRUE,0.25,1.25,1,0.5,6,6,3,5,2,1,2,447.46,4.02,49,1.497,-0.048
10,20,6,30,FALSE,TRUE,0.25,1.5,1.25,0.5,6,6,3,5,2,1,2,746.16,4.02,47,3,0.344
10,30,6,20,TRUE,TRUE,0.25,1.5,1.25,0.5,6,6,3,7,2,1,2,483.09,4.02,52,1.497,0.032
10,30,6,20,TRUE,TRUE,0.25,1.5,1.25,0.5,6,6,3,8,2,1,2,483.09,4.02,52,1.497,0.032
10,30,6,20,TRUE,TRUE,0.25,1.5,1.25,0.5,6,7,3,7,2,1,2,533.93,4.02,57,1.497,0.109
10,30,6,20,TRUE,TRUE,0.25,1.5,1.25,0.5,6,7,3,8,2,1,2,533.93,4.02,57,1.497,0.109
10,30,6,20,FALSE,TRUE,0.25,1.5,1.25,0.5,6,6,3,5,2,1,2,746.16,4.02,47,3,0.344
10,30,6,30,TRUE,TRUE,0.25,1.5,1.25,0.5,6,4,3,7,2,1,2,482.65,4.02,50,1.497,0.031
10,30,6,30,TRUE,TRUE,0.25,1.5,1.25,0.5,6,4,3,8,2,1,2,482.65,4.02,50,1.497,0.031
10,30,6,30,FALSE,TRUE,0.25,1.5,1.25,0.5,6,6,3,5,2,1,2,746.16,4.02,47,3,0.344
10,40,6,20,TRUE,TRUE,0.25,1,1.25,0.5,6,6,3,5,2,1,2,461.31,4.02,50,1.497,-0.022
10,40,6,20,TRUE,TRUE,0.25,1,1.5,0.5,6,6,3,5,2,1,2,461.31,4.02,50,1.497,-0.022
10,40,6,20,TRUE,TRUE,0.25,1.5,1.25,0.5,6,4,3,6,2,1,2,443.5,4.02,46,1.497,-0.053
10,40,6,20,FALSE,TRUE,0.25,1.5,1.25,0.5,6,6,3,5,2,1,2,745.07,4.02,47,3,0.343
10,40,6,30,TRUE,TRUE,0.25,1.5,1,0.5,6,7,3,7,2,1,2,538.21,4.02,58,1.497,0.114
10,40,6,30,TRUE,TRUE,0.25,1.5,1,0.5,6,7,3,8,2,1,2,538.21,4.02,58,1.497,0.114
10,40,6,30,TRUE,TRUE,0.25,1.5,1.5,0.5,6,6,3,7,2,1,2,482.26,4.02,52,1.497,0.031
10,40,6,30,TRUE,TRUE,0.25,1.5,1.5,0.5,6,6,3,8,2,1,2,482.26,4.02,52,1.497,0.031
10,40,6,30,TRUE,TRUE,0.25,1.5,1.5,0.5,6,7,3,7,2,1,2,532.71,4.02,57,1.497,0.108
10,40,6,30,TRUE,TRUE,0.25,1.5,1.5,0.5,6,7,3,8,2,1,2,532.71,4.02,57,1.497,0.108
10,40,6,30,FALSE,TRUE,0.25,1.5,1.25,0.5,6,6,3,5,2,1,2,745.07,4.02,47,3,0.343
15,20,4,20,FALSE,TRUE,0.25,1,1,0.5,6,5,3,6,2,1,2,1058.96,4.02,71,3,0.552
15,20,4,20,FALSE,TRUE,0.25,1,1.25,0.5,6,5,3,6,2,1,2,1058.96,4.02,71,3,0.552
15,20,4,20,FALSE,TRUE,0.25,1,1.5,0.5,6,5,3,6,2,1,2,1058.96,4.02,71,3,0.552
15,30,4,20,TRUE,TRUE,0.25,1.25,1.5,0.5,6,4,3,7,2,1,2,537.05,4.02,67,1.297,0.126
15,30,4,20,TRUE,TRUE,0.25,1.25,1.5,0.5,6,4,3,8,2,1,2,537.05,4.02,67,1.297,0.126
15,30,4,20,FALSE,TRUE,0.25,1,1,0.5,6,5,3,6,2,1,2,1058.96,4.02,71,3,0.552
15,30,4,20,FALSE,TRUE,0.25,1,1.25,0.5,6,5,3,6,2,1,2,1058.96,4.02,71,3,0.552
15,30,4,20,FALSE,TRUE,0.25,1,1.5,0.5,6,5,3,6,2,1,2,1058.96,4.02,71,3,0.552
15,30,4,30,TRUE,TRUE,0.25,1.25,1.25,0.5,6,7,3,7,2,1,2,560.43,4.02,71,1.297,0.164
15,30,4,30,TRUE,TRUE,0.25,1.25,1.25,0.5,6,7,3,8,2,1,2,560.43,4.02,71,1.297,0.164
15,40,4,20,FALSE,TRUE,0.25,1.5,1.25,0.5,6,7,3,7,2,1,2,1137.39,4.02,72,3,0.58
15,40,4,20,FALSE,TRUE,0.25,1.5,1.25,0.5,6,7,3,8,2,1,2,1137.39,4.02,72,3,0.58
15,20,5,20,TRUE,TRUE,0.25,1.25,1,0.5,6,6,3,6,2,1,2,519.57,4.02,63,1.297,0.089
15,20,5,20,TRUE,TRUE,0.25,1.25,1.5,0.5,6,4,3,7,2,1,2,516.73,4.02,61,1.297,0.086
15,20,5,20,TRUE,TRUE,0.25,1.25,1.5,0.5,6,4,3,8,2,1,2,516.73,4.02,61,1.297,0.086
15,20,5,20,TRUE,TRUE,0.25,1.25,1.5,0.5,6,7,3,6,2,1,2,542.96,4.02,65,1.297,0.131
15,20,5,20,TRUE,TRUE,0.25,1.5,1,0.5,6,6,3,7,2,1,2,519.16,4.02,62,1.297,0.091
15,20,5,20,TRUE,TRUE,0.25,1.5,1,0.5,6,6,3,8,2,1,2,519.16,4.02,62,1.297,0.091
15,20,5,20,TRUE,TRUE,0.25,1.5,1.25,0.5,6,4,3,6,2,1,2,510.87,4.02,58,1.297,0.076
15,20,5,20,FALSE,TRUE,0.25,1,1,0.5,6,6,3,6,2,1,2,1025.61,4.02,64,3,0.518
15,20,5,20,FALSE,TRUE,0.25,1.25,1.5,0.5,6,5,3,6,2,1,2,984.97,4.02,61,3,0.497
15,20,5,20,FALSE,TRUE,0.25,1.5,1,0.5,6,5,3,7,2,1,2,990.55,4.02,61,3,0.499
15,20,5,20,FALSE,TRUE,0.25,1.5,1,0.5,6,5,3,8,2,1,2,990.55,4.02,61,3,0.499
15,20,5,30,TRUE,TRUE,0.25,1.25,1.5,0.5,6,5,3,7,2,1,2,521.33,4.02,62,1.297,0.096
15,20,5,30,TRUE,TRUE,0.25,1.25,1.5,0.5,6,5,3,8,2,1,2,521.33,4.02,62,1.297,0.096
15,20,5,30,FALSE,TRUE,0.25,1,1,0.5,6,6,3,6,2,1,2,1025.61,4.02,64,3,0.518
15,20,5,30,FALSE,TRUE,0.25,1.25,1.5,0.5,6,5,3,6,2,1,2,984.97,4.02,61,3,0.497
15,20,5,30,FALSE,TRUE,0.25,1.5,1,0.5,6,5,3,7,2,1,2,990.55,4.02,61,3,0.499
15,20,5,30,FALSE,TRUE,0.25,1.5,1,0.5,6,5,3,8,2,1,2,990.55,4.02,61,3,0.499
15,30,5,20,TRUE,TRUE,0.25,1.25,1.25,0.5,6,4,3,7,2,1,2,539.85,4.02,62,1.297,0.119
15,30,5,20,TRUE,TRUE,0.25,1.25,1.25,0.5,6,4,3,8,2,1,2,539.85,4.02,62,1.297,0.119
15,30,5,20,FALSE,TRUE,0.25,1,1,0.5,6,6,3,6,2,1,2,1025.61,4.02,64,3,0.518
15,30,5,20,FALSE,TRUE,0.25,1.25,1.5,0.5,6,5,3,6,2,1,2,984.97,4.02,61,3,0.497
15,30,5,20,FALSE,TRUE,0.25,1.5,1,0.5,6,5,3,7,2,1,2,990.55,4.02,61,3,0.499
15,30,5,20,FALSE,TRUE,0.25,1.5,1,0.5,6,5,3,8,2,1,2,990.55,4.02,61,3,0.499
15,30,5,30,TRUE,TRUE,0.25,1.25,1.25,0.5,6,5,3,7,2,1,2,544.6,4.02,63,1.297,0.129
15,30,5,30,TRUE,TRUE,0.25,1.25,1.25,0.5,6,5,3,8,2,1,2,544.6,4.02,63,1.297,0.129
15,30,5,30,TRUE,TRUE,0.25,1.5,1.25,0.5,6,6,3,7,2,1,2,541.2,4.02,61,1.297,0.124
15,30,5,30,TRUE,TRUE,0.25,1.5,1.25,0.5,6,6,3,8,2,1,2,541.2,4.02,61,1.297,0.124
15,30,5,30,FALSE,TRUE,0.25,1,1,0.5,6,6,3,6,2,1,2,1025.61,4.02,64,3,0.518
15,30,5,30,FALSE,TRUE,0.25,1.25,1.5,0.5,6,5,3,6,2,1,2,984.97,4.02,61,3,0.497
15,30,5,30,FALSE,TRUE,0.25,1.5,1,0.5,6,5,3,7,2,1,2,990.55,4.02,61,3,0.499
15,30,5,30,FALSE,TRUE,0.25,1.5,1,0.5,6,5,3,8,2,1,2,990.55,4.02,61,3,0.499
15,40,5,30,TRUE,TRUE,0.25,1,1.25,0.5,6,4,3,6,2,1,2,559.8,4.02,63,1.297,0.144
15,40,5,30,TRUE,TRUE,0.25,1,1.5,0.5,6,4,3,6,2,1,2,559.8,4.02,63,1.297,0.144
15,20,6,20,FALSE,TRUE,0.25,1.25,1,0.5,6,6,3,7,2,1,2,763.17,4.02,49,3,0.359
15,20,6,20,FALSE,TRUE,0.25,1.25,1,0.5,6,6,3,8,2,1,2,763.17,4.02,49,3,0.359
15,20,6,20,FALSE,TRUE,0.25,1.5,1.25,0.5,6,7,3,6,2,1,2,811.96,4.02,48,3,0.385
15,20,6,30,TRUE,TRUE,0.25,1.25,1.25,0.5,6,6,3,6,2,1,2,450.28,4.02,48,1.297,-0.037
15,20,6,30,TRUE,TRUE,0.25,1.25,1.5,0.5,6,6,3,6,2,1,2,450.28,4.02,48,1.297,-0.037
15,20,6,30,FALSE,TRUE,0.25,1.25,1,0.5,6,6,3,7,2,1,2,763.17,4.02,49,3,0.359
15,20,6,30,FALSE,TRUE,0.25,1.25,1,0.5,6,6,3,8,2,1,2,763.17,4.02,49,3,0.359
15,20,6,30,FALSE,TRUE,0.25,1.5,1.25,0.5,6,7,3,6,2,1,2,811.96,4.02,48,3,0.385
15,30,6,20,FALSE,TRUE,0.25,1.25,1,0.5,6,6,3,7,2,1,2,763.17,4.02,49,3,0.359
15,30,6,20,FALSE,TRUE,0.25,1.25,1,0.5,6,6,3,8,2,1,2,763.17,4.02,49,3,0.359
15,30,6,20,FALSE,TRUE,0.25,1.5,1.25,0.5,6,7,3,6,2,1,2,811.96,4.02,48,3,0.385
15,30,6,30,FALSE,TRUE,0.25,1.25,1,0.5,6,6,3,7,2,1,2,763.17,4.02,49,3,0.359
15,30,6,30,FALSE,TRUE,0.25,1.25,1,0.5,6,6,3,8,2,1,2,763.17,4.02,49,3,0.359
15,30,6,30,FALSE,TRUE,0.25,1.5,1.25,0.5,6,7,3,6,2,1,2,811.96,4.02,48,3,0.385
15,40,6,20,FALSE,TRUE,0.25,1.25,1,0.5,6,6,3,7,2,1,2,763.17,4.02,49,3,0.359
15,40,6,20,FALSE,TRUE,0.25,1.25,1,0.5,6,6,3,8,2,1,2,763.17,4.02,49,3,0.359
15,40,6,20,FALSE,TRUE,0.25,1.5,1.25,0.5,6,7,3,6,2,1,2,811.96,4.02,48,3,0.385
15,40,6,30,FALSE,TRUE,0.25,1.25,1,0.5,6,6,3,7,2,1,2,763.17,4.02,49,3,0.359
15,40,6,30,FALSE,TRUE,0.25,1.25,1,0.5,6,6,3,8,2,1,2,763.17,4.02,49,3,0.359
15,40,6,30,FALSE,TRUE,0.25,1.5,1.25,0.5,6,7,3,6,2,1,2,811.96,4.02,48,3,0.385
10,20,4,20,FALSE,TRUE,0.25,1.25,1.5,0.5,6,5,3,6,2,1,2,1002.12,4.01,66,3,0.526
10,20,4,30,TRUE,TRUE,0.25,1,1,0.5,6,4,3,7,2,1,2,563.81,4.01,72,1.497,0.172
10,20,4,30,TRUE,TRUE,0.25,1,1,0.5,6,4,3,8,2,1,2,563.81,4.01,72,1.497,0.172
10,20,4,30,TRUE,TRUE,0.25,1,1.25,0.5,6,4,3,7,2,1,2,563.02,4.01,72,1.497,0.171
10,20,4,30,TRUE,TRUE,0.25,1,1.25,0.5,6,4,3,8,2,1,2,563.02,4.01,72,1.497,0.171
10,20,4,30,TRUE,TRUE,0.25,1,1.5,0.5,6,4,3,7,2,1,2,563.02,4.01,72,1.497,0.171
10,20,4,30,TRUE,TRUE,0.25,1,1.5,0.5,6,4,3,8,2,1,2,563.02,4.01,72,1.497,0.171
10,20,4,30,TRUE,TRUE,0.25,1.25,1.5,0.5,6,4,3,6,2,1,2,504.98,4.01,63,1.497,0.076
10,30,4,20,TRUE,TRUE,0.25,1.25,1.5,0.5,6,6,3,6,2,1,2,531.91,4.01,67,1.497,0.12
10,30,4,20,FALSE,TRUE,0.25,1.25,1.5,0.5,6,5,3,6,2,1,2,1002.12,4.01,66,3,0.526
10,30,4,30,TRUE,TRUE,0.25,1.25,1.5,0.5,6,7,3,6,2,1,2,553.3,4.01,69,1.497,0.153
10,40,4,20,FALSE,TRUE,0.25,1.25,1.5,0.5,6,7,3,7,2,1,2,1127.3,4.01,73,3,0.588
10,40,4,20,FALSE,TRUE,0.25,1.25,1.5,0.5,6,7,3,8,2,1,2,1127.3,4.01,73,3,0.588
10,40,4,30,FALSE,TRUE,0.25,1.5,1.25,0.5,6,4,3,6,2,1,2,981.88,4.01,62,3,0.508
10,20,5,20,TRUE,TRUE,0.25,1.25,1.25,0.5,6,4,3,6,2,1,2,512.35,4.01,61,1.497,0.079
10,20,5,30,TRUE,TRUE,0.25,1.25,1.25,0.5,6,5,3,6,2,1,2,516.78,4.01,62,1.497,0.089
10,30,5,20,TRUE,TRUE,0.25,1.25,1.25,0.5,6,6,3,6,2,1,2,538.65,4.01,63,1.497,0.12
10,30,5,30,TRUE,TRUE,0.25,1.25,1,0.5,6,7,3,6,2,1,2,570.4,4.01,67,1.497,0.165
10,30,5,30,TRUE,TRUE,0.25,1.25,1.5,0.5,6,7,3,7,2,1,2,599.78,4.01,69,1.497,0.213
10,30,5,30,TRUE,TRUE,0.25,1.25,1.5,0.5,6,7,3,8,2,1,2,599.78,4.01,69,1.497,0.213
10,40,5,30,TRUE,TRUE,0.25,1.25,1.25,0.5,6,6,3,6,2,1,2,538.6,4.01,62,1.497,0.119
10,20,6,20,TRUE,TRUE,0.25,1.5,1.5,0.5,6,6,3,6,2,1,2,445.84,4.01,49,1.497,-0.047
10,20,6,20,TRUE,TRUE,0.25,1.5,1.5,0.5,6,7,3,6,2,1,2,496.68,4.01,54,1.497,0.041
10,20,6,20,FALSE,TRUE,0.25,1.5,1,0.5,6,4,3,5,2,1,2,743.09,4.01,46,3,0.335
10,20,6,20,FALSE,TRUE,0.25,1.5,1.5,0.5,6,6,3,5,2,1,2,743.58,4.01,47,3,0.344
10,20,6,30,FALSE,TRUE,0.25,1.5,1,0.5,6,4,3,5,2,1,2,743.09,4.01,46,3,0.335
10,20,6,30,FALSE,TRUE,0.25,1.5,1.5,0.5,6,6,3,5,2,1,2,743.58,4.01,47,3,0.344
10,30,6,20,TRUE,TRUE,0.25,1.5,1.5,0.5,6,7,3,7,2,1,2,532.13,4.01,57,1.497,0.107
10,30,6,20,TRUE,TRUE,0.25,1.5,1.5,0.5,6,7,3,8,2,1,2,532.13,4.01,57,1.497,0.107
10,30,6,20,FALSE,TRUE,0.25,1.5,1,0.5,6,4,3,5,2,1,2,743.09,4.01,46,3,0.335
